extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,-3.4358227615493333,-0.2224303539735879,-1.3134672027268819,-0.9079864089861249,1.8271942432930035,-0.04085889232227185,0.2378479467266167,0.0015912571335467483,0.13465839913363606,-0.10280514853266019,Taliban
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.7548013148812153,-1.025055754261136,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,Revolutionary Armed Forces of Colombia (FARC)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,1.2366049084826096,-0.20113696678028992,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,Communist Party of India - Maoist (CPI-Maoist)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,0.9302347202727904,0.21905193306305581,-0.04085889232227185,0.2378479467266167,-0.20404812627864916,0.4600699505497876,-0.10280514853266019,Irish Republican Army (IRA)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,2.1099920572041744,-0.9079864089861249,0.7680083989874268,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,0.13465839913363606,1.8421571210041543,Maoists
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-1.3134672027268819,-0.7548013148812153,-0.4528630358108657,-0.04085889232227185,-0.853913120215232,-0.20404812627864916,0.13465839913363606,-0.10280514853266019,Basque Fatherland and Freedom (ETA)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-1.3134672027268819,-0.9079864089861249,1.6993948544005573,-0.04085889232227185,-0.853913120215232,-0.10122843457255119,0.13465839913363606,-0.10280514853266019,Sikh Extremists
-0.22826346272856216,-0.29773640580317184,1.9257518478174172,-3.4358227615493333,-0.2224303539735879,0.05591650124554051,1.849345284902248,0.9781028489090997,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,National Liberation Army of Colombia (ELN)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.6016162207763057,-0.7810751027391933,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,-2.794045563611728,-0.10280514853266019,Kurdistan Workers' Party (PKK)
-0.22826346272856216,-0.29773640580317184,1.9257518478174172,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.7548013148812153,-1.1121917012332585,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,New People's Army (NPA)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.6016162207763057,0.010893837518541224,-0.04085889232227185,-0.853913120215232,2.2636244746677012,0.4600699505497876,-0.10280514853266019,Shining Path (SL)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,2.002530379007158,0.9325985210458803,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,National Liberation Army of Colombia (ELN)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,-3.4358227615493333,-0.2224303539735879,-1.3134672027268819,-0.9079864089861249,1.451541494124298,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,-2.794045563611728,-0.10280514853266019,Revolutionary Armed Forces of Colombia (FARC)
-0.22826346272856216,3.3586755952884118,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.6016162207763057,-0.04526043941904876,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,-2.794045563611728,-0.10280514853266019,Donetsk People's Republic
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,0.9302347202727904,-0.27762296467804176,-0.04085889232227185,3.513131147552163,-0.20404812627864916,0.13465839913363606,-0.10280514853266019,Communist Party of India - Maoist (CPI-Maoist)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.7548013148812153,-1.1121917012332585,-0.04085889232227185,0.2378479467266167,0.20723064054574264,-2.794045563611728,-0.10280514853266019,Houthi extremists (Ansar Allah)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,0.9302347202727904,0.4165600795331999,-0.04085889232227185,0.2378479467266167,-0.20404812627864916,-2.794045563611728,-0.10280514853266019,Kurdistan Workers' Party (PKK)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.6016162207763057,0.0012120656327498482,-0.04085889232227185,-0.853913120215232,0.0015912571335467483,0.4600699505497876,-0.10280514853266019,Farabundo Marti National Liberation Front (FMLN)
-0.22826346272856216,-0.29773640580317184,1.9257518478174172,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.6016162207763057,-1.0376420577126648,-0.04085889232227185,0.2378479467266167,-0.10122843457255119,0.4600699505497876,-0.10280514853266019,Islamic State of Iraq and the Levant (ISIL)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.6016162207763057,-0.04526043941904876,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,-2.794045563611728,-0.10280514853266019,Donetsk People's Republic
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,2.002530379007158,0.050589102250285865,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,Manuel Rodriguez Patriotic Front (FPMR)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-1.3134672027268819,-0.9079864089861249,-0.6319758156980062,-0.04085889232227185,3.513131147552163,-0.20404812627864916,0.13465839913363606,-0.10280514853266019,Al-Shabaab
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,0.9302347202727904,-1.1683459781708483,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,-2.794045563611728,-0.10280514853266019,Donetsk People's Republic
-0.22826346272856216,-0.29773640580317184,1.9257518478174172,0.2910511017014932,-0.2224303539735879,-1.3134672027268819,0.9302347202727904,1.6877767281376075,-0.04085889232227185,-0.853913120215232,-0.20404812627864916,0.13465839913363606,-0.10280514853266019,Sikh Extremists
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.6016162207763057,-0.370567974781639,-0.04085889232227185,-0.853913120215232,0.10441094883964469,0.13465839913363606,-0.10280514853266019,Boko Haram
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.14206093846157686,1.9530572778082913,-0.04085889232227185,0.2378479467266167,-0.10122843457255119,0.13465839913363606,-0.10280514853266019,Tehrik-i-Taliban Pakistan (TTP)
-0.22826346272856216,-0.29773640580317184,1.9257518478174172,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.7548013148812153,-0.6842573838812795,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,Al-Shabaab
4.380902611598174,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,2.1099920572041744,-1.0611715030910345,-1.1325234221934204,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,0.13465839913363606,1.8421571210041543,Abu Sayyaf Group (ASG)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,0.9302347202727904,0.7592948042902146,-0.04085889232227185,-0.853913120215232,-0.20404812627864916,0.13465839913363606,-0.10280514853266019,Maoists
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.7548013148812153,-0.4005814676275923,-0.04085889232227185,0.2378479467266167,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,Irish Republican Army (IRA)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.9079864089861249,2.097315678906583,-0.04085889232227185,0.2378479467266167,-0.20404812627864916,0.4600699505497876,-0.10280514853266019,Tupac Amaru Revolutionary Movement (MRTA)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.7548013148812153,0.6489226047921929,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,0.4600699505497876,-0.10280514853266019,Manuel Rodriguez Patriotic Front (FPMR)
-0.22826346272856216,3.3586755952884118,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.7548013148812153,-0.3115091662783116,-0.04085889232227185,0.2378479467266167,0.0015912571335467483,0.13465839913363606,-0.10280514853266019,Communist Party of India - Maoist (CPI-Maoist)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,0.01112415564333275,-1.1451097256449492,-0.04085889232227185,0.2378479467266167,0.0015912571335467483,-2.794045563611728,-0.10280514853266019,Muslim extremists
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,2.155715473112067,-0.7955977605678805,-0.04085889232227185,-0.853913120215232,0.0015912571335467483,0.4600699505497876,-0.10280514853266019,Liberation Tigers of Tamil Eelam (LTTE)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.6016162207763057,-0.6745756119954882,-0.04085889232227185,-0.853913120215232,0.10441094883964469,0.4600699505497876,-0.10280514853266019,New People's Army (NPA)
-0.22826346272856216,-0.29773640580317184,1.9257518478174172,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,0.9302347202727904,-1.1683459781708483,-0.04085889232227185,-0.853913120215232,4.83411676732015,0.4600699505497876,-0.10280514853266019,Fulani extremists
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-1.0611715030910345,1.9365982656024459,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,0.13465839913363606,-0.10280514853266019,Tehrik-i-Taliban Pakistan (TTP)
-0.22826346272856216,3.3586755952884118,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,1.6961601907973385,-0.20985056147750214,-0.04085889232227185,0.2378479467266167,3.394641083434779,0.4600699505497876,-0.10280514853266019,Communist Party of India - Maoist (CPI-Maoist)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,-0.6287753507406707,-0.7548013148812153,-1.1044462837246254,-0.04085889232227185,0.2378479467266167,-0.10122843457255119,0.4600699505497876,-0.10280514853266019,Al-Qaida in the Arabian Peninsula (AQAP)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.6016162207763057,0.19678385772573564,-0.04085889232227185,0.2378479467266167,0.20723064054574264,0.4600699505497876,-0.10280514853266019,Liberation Tigers of Tamil Eelam (LTTE)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,0.05591650124554051,-0.7548013148812153,0.002180242821328986,-0.04085889232227185,-0.853913120215232,-0.10122843457255119,0.4600699505497876,-0.10280514853266019,Farabundo Marti National Liberation Front (FMLN)
-0.22826346272856216,-0.29773640580317184,-0.5192777050342008,0.2910511017014932,-0.2224303539735879,2.1099920572041744,-0.7548013148812153,1.9278846709052337,-0.04085889232227185,-0.853913120215232,-0.3068678179847471,0.13465839913363606,1.8421571210041543,Tehrik-i-Taliban Pakistan (TTP)
